CENTER_ID,CENTER_FR,CENTER_AR,CIRCONSCRIPTION_ID,CIRCONSCRIPTION_FR,CIRCONSCRIPTION_AR,DELEGATION_ID,DELEGATION_FR,DELEGATION_AR,SOUS_DELEGATION_AR,LATITUDE,LONGITUDE
3375,E.P.DHOUAOUDA MECHRAK CHAMESS,م إبتدائية الذواودة - مشرق الشمس,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,مشرق الشمس,35.343874,8.990636
3376,E.P.OULED AISSA MECHRAK CHAMESS,م إبتدائية أولاد عيسى - مشرق الشمس,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,مشرق الشمس,35.272883,9.025057
3377,E.P.EL KHEIMA MECHRAK CHAMESS,م إبتدائية الخيمة - مشرق الشمس,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,مشرق الشمس,35.349295,9.039457
3378,E.P.KALLEL SAMMAMA OUSSAIYA,م إبتدائية قلال سمامة - الوساعية,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الوساعية,35.265639,8.934513
3379,E.P.EL OUSAIA,م إبتدائية الوساعية,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الوساعية,35.29858,8.9513039
3381,E.P.GARAAT EL ATACH SBITLA,م إبتدائية قرعة العطش سبيطلة - الوساعية,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الوساعية,35.276361,8.927558
3382,E.P.EZ ZAYATINE EL OUSAIA,م إبتدائية الزياتين - الوساعية,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الوساعية,35.268523,8.898052
3383,E.P.OUED EL MAIOU,م إبتدائية وادي المعيو - الخضراء,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الخضراء,35.207929,9.226378
3384,E.P.BOUKHIL ELKHADHRA,م إبتدائية بوكحيل - الخضراء,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الخضراء,35.250243,9.172968
3385,E.P.CITE ELKHADHRA SBITLA,م إبتدائية حي الخضراء سبيطلة,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الخضراء,35.237994,9.1318116
3386,E.P.EL ATHAR SBITLA,م إبتدائية الأثار سبيطلة,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الأثار,35.268494,9.065029
3387,E.P.EN'NAKHIL ATHAR,م إبتدائية النخيل - الأثار,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,الأثار,35.251348,9.087079
3388,E.P.FORDHA EL MAZARA,م إبتدائية الفرضة - المزارة,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,المزارة,35.02783,9.176165
3389,E.P.MZARA,م إبتدائية المزارة,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,المزارة,35.075886,9.1676583
3390,E.P.GARAA EL GARAA HAMRA,م إبتدائية القرعة - القرعة الحمراء,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,القرعة الحمراء,35.117493,9.246997
3391,E.P.GHEDHABNIA GARAA HAMRA,م إبتدائية الغضابنية - القرعة الحمراء,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,القرعة الحمراء,35.151046,9.205332
3392,E.P.EL KSASMIA GARAA HAMRA,م إبتدائية القساسمية - القرعة الحمراء,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,القرعة الحمراء,35.085007,9.269071
3393,E.P.OULED A. MOULAH garaa hamra,م إبتدائية أولاد عبد المولاه - القرعة الحمراء,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,القرعة الحمراء,35.154923,9.163519
3394,E.P.SAIDIA SBITLA -EL GARAA HAMRA,م إبتدائية السعايدية سبيطلة - القرعة الحمراء,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,القرعة الحمراء,35.160006,9.237839
3395,E.P.DHRAA LAKHDAR EL GARAA HAMRA,م إبتدائية الذراع الأخضر - القرعة الحمراء,15,Kasserine,القصرين,1144,Sbeïtla,سبيطلة,القرعة الحمراء,35.171615,9.216018
